points,name,challenge
2742,bi0s,"{'challenge_name': ['Juggernaut', 'VulnKart', 'Puffer Mint', 'Burn it!', 'Curvy Pool', 'EasyPeasyLemonSqueezy', 'Cascade Chaos', 'Betray your master ;)', 'I Like McDonalds', 'Welcome'], 'challenge_category': ['Web', 'Web', 'Blockchain', 'Misc', 'Blockchain', 'Blockchain', 'Web', 'Blockchain', 'Cryptography', 'Misc'], 'challenge_points': ['406', '100', '474', '100', '468', '461', '187', '436', '100', '10'], 'solve_time': ['2024-12-23T07:19:28.313756Z', '2024-12-23T07:07:10.577952Z', '2024-12-23T06:05:05.976711Z', '2024-12-23T05:25:58.215537Z', '2024-12-23T04:39:29.650736Z', '2024-12-22T22:15:06.924940Z', '2024-12-22T15:09:10.102569Z', '2024-12-22T14:15:49.558268Z', '2024-12-22T13:24:26.356822Z', '2024-12-22T12:00:58.868820Z']}"
2527,familiar maltese taxpayers,"{'challenge_name': ['Christmas Cookie', 'Decompressor', 'Cascade Chaos Revenge', 'Cascade Chaos', 'Burn it!', 'Hashing Frenzy', 'Juggernaut', 'I Like McDonalds', 'Welcome'], 'challenge_category': ['Web', 'Misc', 'Web', 'Web', 'Misc', 'Cryptography', 'Web', 'Cryptography', 'Misc'], 'challenge_points': ['498', '453', '461', '187', '100', '312', '406', '100', '10'], 'solve_time': ['2024-12-23T05:45:57.644317Z', '2024-12-23T05:11:07.862498Z', '2024-12-23T04:11:34.705651Z', '2024-12-22T23:52:47.192130Z', '2024-12-22T23:45:30.947230Z', '2024-12-22T22:15:54.974967Z', '2024-12-22T21:42:23.910296Z', '2024-12-22T14:16:50.031830Z', '2024-12-22T12:03:16.796010Z']}"
2343,jinmo123,"{'challenge_name': ['Puffer Mint', 'EasyPeasyLemonSqueezy', 'Betray your master ;)', 'Between Two Worlds', 'Ratatouille'], 'challenge_category': ['Blockchain', 'Blockchain', 'Blockchain', 'Reversing ', 'Reversing '], 'challenge_points': ['474', '461', '436', '492', '480'], 'solve_time': ['2024-12-23T07:12:11.884812Z', '2024-12-23T06:23:05.707257Z', '2024-12-23T06:09:22.312867Z', '2024-12-23T04:17:45.012202Z', '2024-12-23T03:30:53.255983Z']}"
2194,MindCrafters,"{'challenge_name': ['feedback', 'Merry Christmas', 'Juggernaut', 'Torrent Tempest', ""My boss's boss's boss?"", 'Cascade Chaos', 'Cursed Credential', 'VulnKart', 'I Like McDonalds', 'Welcome'], 'challenge_category': ['Misc', 'Pwn', 'Web', 'Forensics', 'Forensics', 'Web', 'Forensics', 'Web', 'Cryptography', 'Misc'], 'challenge_points': ['0', '417', '406', '406', '468', '187', '100', '100', '100', '10'], 'solve_time': ['2024-12-23T11:15:18.811945Z', '2024-12-23T05:44:12.362458Z', '2024-12-23T02:12:52.706319Z', '2024-12-23T01:20:59.864710Z', '2024-12-22T23:40:24.188972Z', '2024-12-22T19:29:31.134926Z', '2024-12-22T18:11:38.694210Z', '2024-12-22T16:03:35.528712Z', '2024-12-22T13:05:16.420858Z', '2024-12-22T12:01:02.198869Z']}"
2062,poofluencers,"{'challenge_name': ['Between Two Worlds', 'Hashing Frenzy', 'Cascade Chaos', 'Secure Nonsense', 'Impossible...Right?', 'I Like McDonalds', 'Welcome'], 'challenge_category': ['Reversing ', 'Cryptography', 'Web', 'Cryptography', 'Reversing ', 'Cryptography', 'Misc'], 'challenge_points': ['492', '312', '187', '461', '500', '100', '10'], 'solve_time': ['2024-12-23T03:10:46.589566Z', '2024-12-23T01:25:20.740313Z', '2024-12-23T00:59:10.830152Z', '2024-12-22T23:48:28.836625Z', '2024-12-22T21:26:02.824519Z', '2024-12-22T15:43:07.936376Z', '2024-12-22T12:07:08.499831Z']}"
1887,Zer0Tolerance,"{'challenge_name': ['Wabi Sabi', 'Between Two Worlds', 'I Like McDonalds', 'Sand Notes', 'Cascade Chaos', 'VulnKart', 'Welcome'], 'challenge_category': ['Reversing ', 'Reversing ', 'Cryptography', 'Web', 'Web', 'Web', 'Misc'], 'challenge_points': ['499', '492', '100', '499', '187', '100', '10'], 'solve_time': ['2024-12-23T11:28:37.975198Z', '2024-12-23T07:49:06.355854Z', '2024-12-23T05:59:20.413237Z', '2024-12-22T23:49:45.501597Z', '2024-12-22T16:06:07.091687Z', '2024-12-22T12:46:06.118953Z', '2024-12-22T12:11:50.043284Z']}"
1886,FlagMotori,"{'challenge_name': ['Multi Image', 'Welcome', 'Burn it!', 'Juggernaut', ""Dragon's Shield"", 'I Like McDonalds', 'Cursed Credential', 'Cascade Chaos'], 'challenge_category': ['Misc', 'Misc', 'Misc', 'Web', 'Pwn', 'Cryptography', 'Forensics', 'Web'], 'challenge_points': ['499', '10', '100', '406', '484', '100', '100', '187'], 'solve_time': ['2024-12-23T10:13:15.718552Z', '2024-12-23T07:21:29.219975Z', '2024-12-23T05:34:12.570105Z', '2024-12-22T20:57:54.099835Z', '2024-12-22T20:21:35.307253Z', '2024-12-22T17:42:12.907496Z', '2024-12-22T17:42:04.141683Z', '2024-12-22T17:40:59.284952Z']}"
1839,youtiaos,"{'challenge_name': ['Puffer Mint', 'Curvy Pool', 'EasyPeasyLemonSqueezy', 'Betray your master ;)'], 'challenge_category': ['Blockchain', 'Blockchain', 'Blockchain', 'Blockchain'], 'challenge_points': ['474', '468', '461', '436'], 'solve_time': ['2024-12-23T06:37:47.238352Z', '2024-12-23T06:23:14.104759Z', '2024-12-23T04:34:27.298741Z', '2024-12-23T03:00:34.954609Z']}"
1770,PwnSec,"{'challenge_name': ['Juggernaut', 'Cascade Chaos Revenge', 'VulnKart', 'Torrent Tempest', 'I Like McDonalds', 'Cascade Chaos', 'Cursed Credential', 'Welcome'], 'challenge_category': ['Web', 'Web', 'Web', 'Forensics', 'Cryptography', 'Web', 'Forensics', 'Misc'], 'challenge_points': ['406', '461', '100', '406', '100', '187', '100', '10'], 'solve_time': ['2024-12-23T02:30:34.480937Z', '2024-12-23T00:55:07.643355Z', '2024-12-22T23:52:34.270374Z', '2024-12-22T20:51:49.603912Z', '2024-12-22T20:01:49.218299Z', '2024-12-22T20:00:47.431692Z', '2024-12-22T19:29:13.560590Z', '2024-12-22T12:57:12.179417Z']}"
1642,".;,;.","{'challenge_name': ['Ratatouille', 'Hashing Frenzy', 'Decompressor', 'Cascade Chaos', 'Burn it!', 'I Like McDonalds', 'Welcome'], 'challenge_category': ['Reversing ', 'Cryptography', 'Misc', 'Web', 'Misc', 'Cryptography', 'Misc'], 'challenge_points': ['480', '312', '453', '187', '100', '100', '10'], 'solve_time': ['2024-12-23T08:14:57.534692Z', '2024-12-23T07:05:04.717189Z', '2024-12-23T04:25:24.217429Z', '2024-12-22T20:55:36.814664Z', '2024-12-22T20:31:53.604625Z', '2024-12-22T20:02:27.322308Z', '2024-12-22T16:34:59.915894Z']}"
