Position,points,name,challenge
1,21933,CYBERSQD,"{'challenge_name': ['Crashme', 'Bel_money (part_1)', 'From 8 to 16', 'Broken QR', 'Only +', 'Username', 'City sculpture', 'Symbol', 'Beer & Books', 'RSA for 9+', 'The Beginning of Cyberwars', 'Speeding up RSA', 'The hacker sent', 'My favorite reindeer', 'Landscape', 'Terms of Use', 'Welcome', 'What to do with PPC?', 'Bel_money (part_2)', 'Product manager', 'Whose IP ?', 'Ransom', 'Virus.BY', 'Your prize', 'My best regards', 'Favorite messenger', 'Winter fairy OTP-tale', 'Bitter herbal liqueur', 'Church', 'Running in a circle', 'APT', '20 nickel + 4 quarter = 2 bucks', 'Pain', 'Secret sharing', 'Barcode attack', 'Bel_money_(part_3)', 'Admin', 'Sonet 97', 'Leak', 'Cipher without a key', 'Uphill task', 'Guys, listen carefully', 'eXtraOrdinaRy song', 'Login: User Identification', 'Bypass: Admin Incoming!', 'Feedback Form', ""New Year's satellite""], 'challenge_category': ['Beginner', 'Beginner', 'Code analysis', 'Beginner', 'Code analysis', 'Code analysis', 'Beginner', 'Beginner', 'OSINT', 'Beginner', 'OSINT', 'Crypto', 'Crypto', 'Beginner', 'Stegano', 'Beginner', 'Welcome', 'Beginner', 'Forensics', 'Web', 'OSINT', 'OSINT', 'OSINT', 'Code analysis', 'PPC', 'Forensics', 'Crypto', 'Crypto', 'OSINT', 'Beginner', 'OSINT', 'PPC', 'Stegano', 'PPC', 'PPC', 'Forensics', 'Web', 'Stegano', 'Forensics', 'Beginner', 'Crypto', 'Stegano', 'Stegano', 'Web', 'Web', 'Welcome', 'Stegano'], 'challenge_points': ['100', '100', '100', '100', '136', '100', '100', '100', '100', '687', '100', '100', '100', '775', '728', '439', '100', '0', '100', '100', '100', '100', '100', '884', '100', '908', '908', '974', '467', '977', '100', '698', '944', '596', '961', '991', '467', '896', '985', '930', '990', '953', '980', '100', '559', '100', '1000'], 'solve_time': ['2025-01-12T17:03:58Z', '2025-01-12T17:04:56Z', '2025-01-12T17:05:35Z', '2025-01-12T17:16:58Z', '2025-01-12T17:18:37Z', '2025-01-12T17:21:36Z', '2025-01-12T17:26:49Z', '2025-01-12T17:32:02Z', '2025-01-12T17:56:32Z', '2025-01-12T18:00:49Z', '2025-01-12T18:19:17Z', '2025-01-12T18:29:44Z', '2025-01-12T18:38:37Z', '2025-01-12T18:49:53Z', '2025-01-12T19:01:55Z', '2025-01-12T19:03:03Z', '2025-01-12T19:07:31Z', '2025-01-12T19:07:42Z', '2025-01-12T19:24:39Z', '2025-01-12T19:27:02Z', '2025-01-12T19:59:40Z', '2025-01-12T20:19:31Z', '2025-01-12T20:39:01Z', '2025-01-12T21:04:01Z', '2025-01-12T21:25:54Z', '2025-01-12T23:22:52Z', '2025-01-13T02:48:13Z', '2025-01-13T03:51:03Z', '2025-01-13T07:30:14Z', '2025-01-13T08:32:49Z', '2025-01-13T10:05:47Z', '2025-01-13T10:12:50Z', '2025-01-13T12:15:03Z', '2025-01-13T12:24:23Z', '2025-01-13T13:10:17Z', '2025-01-13T17:23:39Z', '2025-01-13T17:39:55Z', '2025-01-13T21:12:04Z', '2025-01-14T03:57:28Z', '2025-01-14T05:04:53Z', '2025-01-14T10:12:48Z', '2025-01-14T11:45:48Z', '2025-01-14T12:25:37Z', '2025-01-14T12:33:00Z', '2025-01-14T12:50:13Z', '2025-01-14T13:30:54Z', '2025-01-14T16:58:17Z']}"
2,20959,THREAT,"{'challenge_name': ['What to do with PPC?', 'Speeding up RSA', 'Welcome', '20 nickel + 4 quarter = 2 bucks', 'RSA for 9+', 'From 8 to 16', 'Product manager', 'Crashme', 'Beer & Books', 'Terms of Use', 'The hacker sent', 'City sculpture', 'Symbol', 'The Beginning of Cyberwars', 'Whose IP ?', 'Ransom', 'Virus.BY', 'APT', 'Bel_money (part_2)', 'Bel_money (part_1)', 'Broken QR', 'Church', 'Username', 'Secret sharing', 'Admin', 'Winter fairy OTP-tale', 'My best regards', 'Leak', 'Favorite messenger', 'Only +', 'Sonet 97', 'Landscape', 'Running in a circle', 'Your prize', 'Bel_money_(part_3)', 'Uphill task', 'Pain', 'Barcode attack', 'eXtraOrdinaRy song', 'Cipher without a key', 'Guys, listen carefully', 'Login: User Identification', 'Bypass: Admin Incoming!', 'Feedback Form', 'My favorite reindeer', ""New Year's satellite""], 'challenge_category': ['Beginner', 'Crypto', 'Welcome', 'PPC', 'Beginner', 'Code analysis', 'Web', 'Beginner', 'OSINT', 'Beginner', 'Crypto', 'Beginner', 'Beginner', 'OSINT', 'OSINT', 'OSINT', 'OSINT', 'OSINT', 'Forensics', 'Beginner', 'Beginner', 'OSINT', 'Code analysis', 'PPC', 'Web', 'Crypto', 'PPC', 'Forensics', 'Forensics', 'Code analysis', 'Stegano', 'Stegano', 'Beginner', 'Code analysis', 'Forensics', 'Crypto', 'Stegano', 'PPC', 'Stegano', 'Beginner', 'Stegano', 'Web', 'Web', 'Welcome', 'Beginner', 'Stegano'], 'challenge_points': ['0', '100', '100', '698', '687', '100', '100', '100', '100', '439', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '467', '100', '596', '467', '908', '100', '985', '908', '136', '896', '728', '977', '884', '991', '990', '944', '961', '980', '930', '953', '100', '559', '100', '775', '1000'], 'solve_time': ['2025-01-12T17:01:24Z', '2025-01-12T17:03:37Z', '2025-01-12T17:24:11Z', '2025-01-12T17:25:02Z', '2025-01-12T17:31:51Z', '2025-01-12T17:38:51Z', '2025-01-12T18:18:39Z', '2025-01-12T18:38:03Z', '2025-01-12T18:39:49Z', '2025-01-12T18:43:38Z', '2025-01-12T18:50:02Z', '2025-01-12T19:10:12Z', '2025-01-12T19:11:44Z', '2025-01-12T19:25:09Z', '2025-01-12T19:27:04Z', '2025-01-12T21:41:30Z', '2025-01-12T22:05:47Z', '2025-01-13T00:04:47Z', '2025-01-13T08:11:19Z', '2025-01-13T09:14:43Z', '2025-01-13T10:17:59Z', '2025-01-13T10:32:36Z', '2025-01-13T10:36:18Z', '2025-01-13T11:12:10Z', '2025-01-13T11:27:28Z', '2025-01-13T11:34:44Z', '2025-01-13T11:35:08Z', '2025-01-13T15:37:53Z', '2025-01-13T18:21:23Z', '2025-01-13T18:48:06Z', '2025-01-13T19:09:09Z', '2025-01-13T19:15:37Z', '2025-01-13T20:04:21Z', '2025-01-13T20:33:09Z', '2025-01-13T21:00:28Z', '2025-01-13T21:06:13Z', '2025-01-13T22:06:00Z', '2025-01-14T00:38:31Z', '2025-01-14T05:32:52Z', '2025-01-14T06:24:14Z', '2025-01-14T11:39:02Z', '2025-01-14T12:41:55Z', '2025-01-14T12:57:03Z', '2025-01-14T13:37:49Z', '2025-01-14T14:12:55Z', '2025-01-14T16:44:07Z']}"
3,20933,InfoSecIITR,"{'challenge_name': ['The hacker sent', 'Bel_money (part_1)', 'Bel_money (part_2)', 'Crashme', 'Username', 'From 8 to 16', 'The Beginning of Cyberwars', 'Ransom', 'Symbol', 'What to do with PPC?', 'Welcome', '20 nickel + 4 quarter = 2 bucks', 'RSA for 9+', 'Speeding up RSA', 'Landscape', 'Only +', 'City sculpture', 'Beer & Books', 'Whose IP ?', 'Product manager', 'Broken QR', 'Virus.BY', 'My favorite reindeer', 'APT', 'My best regards', 'Favorite messenger', 'Terms of Use', 'Secret sharing', 'Winter fairy OTP-tale', 'Admin', 'Bitter herbal liqueur', 'Uphill task', 'Sonet 97', 'Church', 'Your prize', 'Running in a circle', 'Bel_money_(part_3)', 'Leak', 'Barcode attack', 'Pain', 'Cipher without a key', 'eXtraOrdinaRy song', 'Guys, listen carefully', 'Login: User Identification', 'Bypass: Admin Incoming!', 'Feedback Form'], 'challenge_category': ['Crypto', 'Beginner', 'Forensics', 'Beginner', 'Code analysis', 'Code analysis', 'OSINT', 'OSINT', 'Beginner', 'Beginner', 'Welcome', 'PPC', 'Beginner', 'Crypto', 'Stegano', 'Code analysis', 'Beginner', 'OSINT', 'OSINT', 'Web', 'Beginner', 'OSINT', 'Beginner', 'OSINT', 'PPC', 'Forensics', 'Beginner', 'PPC', 'Crypto', 'Web', 'Crypto', 'Crypto', 'Stegano', 'OSINT', 'Code analysis', 'Beginner', 'Forensics', 'Forensics', 'PPC', 'Stegano', 'Beginner', 'Stegano', 'Stegano', 'Web', 'Web', 'Welcome'], 'challenge_points': ['100', '100', '100', '100', '100', '100', '100', '100', '100', '0', '100', '698', '687', '100', '728', '136', '100', '100', '100', '100', '100', '100', '775', '100', '100', '908', '439', '596', '908', '467', '974', '990', '896', '467', '884', '977', '991', '985', '961', '944', '930', '980', '953', '100', '559', '100'], 'solve_time': ['2025-01-13T05:42:02Z', '2025-01-13T05:43:53Z', '2025-01-13T05:45:28Z', '2025-01-13T05:47:59Z', '2025-01-13T05:50:42Z', '2025-01-13T05:51:06Z', '2025-01-13T05:52:17Z', '2025-01-13T05:52:40Z', '2025-01-13T05:53:27Z', '2025-01-13T05:56:50Z', '2025-01-13T05:57:46Z', '2025-01-13T05:59:43Z', '2025-01-13T06:15:29Z', '2025-01-13T06:22:47Z', '2025-01-13T06:39:10Z', '2025-01-13T07:00:04Z', '2025-01-13T07:12:08Z', '2025-01-13T07:43:55Z', '2025-01-13T07:49:42Z', '2025-01-13T07:56:16Z', '2025-01-13T08:00:44Z', '2025-01-13T08:43:01Z', '2025-01-13T08:53:09Z', '2025-01-13T08:57:34Z', '2025-01-13T09:47:18Z', '2025-01-13T09:56:28Z', '2025-01-13T10:00:10Z', '2025-01-13T11:29:25Z', '2025-01-13T11:51:32Z', '2025-01-13T12:06:47Z', '2025-01-13T12:07:30Z', '2025-01-13T13:09:41Z', '2025-01-13T13:20:02Z', '2025-01-13T14:02:03Z', '2025-01-13T14:07:42Z', '2025-01-13T14:18:55Z', '2025-01-13T18:04:19Z', '2025-01-13T18:16:06Z', '2025-01-13T18:25:07Z', '2025-01-14T07:22:28Z', '2025-01-14T08:39:44Z', '2025-01-14T10:28:05Z', '2025-01-14T11:26:54Z', '2025-01-14T12:32:40Z', '2025-01-14T12:42:37Z', '2025-01-14T13:24:50Z']}"
4,19980,BITSkrieg,"{'challenge_name': ['Speeding up RSA', 'Bitter herbal liqueur', 'Crashme', 'From 8 to 16', 'The Beginning of Cyberwars', 'Bel_money (part_1)', 'Welcome', 'Bel_money (part_2)', 'Username', 'Product manager', 'Ransom', 'The hacker sent', 'City sculpture', 'Favorite messenger', 'Beer & Books', 'Symbol', 'My best regards', 'Broken QR', 'RSA for 9+', 'Whose IP ?', 'APT', 'What to do with PPC?', 'Your prize', 'Virus.BY', 'Terms of Use', 'Only +', 'Winter fairy OTP-tale', 'My favorite reindeer', '20 nickel + 4 quarter = 2 bucks', 'eXtraOrdinaRy song', 'Cipher without a key', 'Admin', 'Barcode attack', 'Secret sharing', 'Running in a circle', 'Leak', 'Bel_money_(part_3)', 'Pain', 'Landscape', 'Sonet 97', 'Church', 'Uphill task', 'Bypass: Admin Incoming!', 'Login: User Identification', 'Feedback Form'], 'challenge_category': ['Crypto', 'Crypto', 'Beginner', 'Code analysis', 'OSINT', 'Beginner', 'Welcome', 'Forensics', 'Code analysis', 'Web', 'OSINT', 'Crypto', 'Beginner', 'Forensics', 'OSINT', 'Beginner', 'PPC', 'Beginner', 'Beginner', 'OSINT', 'OSINT', 'Beginner', 'Code analysis', 'OSINT', 'Beginner', 'Code analysis', 'Crypto', 'Beginner', 'PPC', 'Stegano', 'Beginner', 'Web', 'PPC', 'PPC', 'Beginner', 'Forensics', 'Forensics', 'Stegano', 'Stegano', 'Stegano', 'OSINT', 'Crypto', 'Web', 'Web', 'Welcome'], 'challenge_points': ['100', '974', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '908', '100', '100', '100', '100', '687', '100', '100', '0', '884', '100', '439', '136', '908', '775', '698', '980', '930', '467', '961', '596', '977', '985', '991', '944', '728', '896', '467', '990', '559', '100', '100'], 'solve_time': ['2025-01-12T17:23:35Z', '2025-01-12T17:39:26Z', '2025-01-12T17:42:23Z', '2025-01-12T17:50:51Z', '2025-01-12T18:04:46Z', '2025-01-12T18:14:33Z', '2025-01-12T18:49:32Z', '2025-01-12T18:52:53Z', '2025-01-12T19:08:55Z', '2025-01-12T19:19:07Z', '2025-01-12T19:35:43Z', '2025-01-12T19:42:52Z', '2025-01-12T19:55:59Z', '2025-01-12T20:42:53Z', '2025-01-12T20:45:48Z', '2025-01-12T20:50:37Z', '2025-01-12T21:05:05Z', '2025-01-12T21:10:15Z', '2025-01-12T21:24:37Z', '2025-01-12T21:47:43Z', '2025-01-12T22:01:09Z', '2025-01-12T22:07:53Z', '2025-01-12T22:53:21Z', '2025-01-12T23:03:59Z', '2025-01-12T23:07:49Z', '2025-01-12T23:10:16Z', '2025-01-13T00:16:08Z', '2025-01-13T00:25:10Z', '2025-01-13T05:33:32Z', '2025-01-13T06:44:36Z', '2025-01-13T07:15:18Z', '2025-01-13T10:44:04Z', '2025-01-13T12:49:57Z', '2025-01-13T13:22:41Z', '2025-01-13T14:23:10Z', '2025-01-13T18:27:26Z', '2025-01-13T20:53:04Z', '2025-01-13T21:12:35Z', '2025-01-13T22:14:07Z', '2025-01-13T22:34:21Z', '2025-01-13T23:46:21Z', '2025-01-14T07:22:37Z', '2025-01-14T12:54:50Z', '2025-01-14T12:58:27Z', '2025-01-14T14:25:41Z']}"
5,17944,:LOLZZ:,"{'challenge_name': ['Welcome', 'Bel_money (part_1)', 'Bel_money (part_2)', 'Product manager', 'My best regards', '20 nickel + 4 quarter = 2 bucks', 'Barcode attack', 'What to do with PPC?', 'Crashme', 'City sculpture', 'Symbol', 'Broken QR', 'RSA for 9+', 'My favorite reindeer', 'From 8 to 16', 'Speeding up RSA', 'Username', 'Your prize', 'The Beginning of Cyberwars', 'Beer & Books', 'Ransom', 'Virus.BY', 'The hacker sent', 'APT', 'Landscape', 'Admin', 'Pain', 'Secret sharing', 'Terms of Use', 'Running in a circle', 'Whose IP ?', 'Only +', 'Sonet 97', 'Church', 'Cipher without a key', 'Leak', 'Winter fairy OTP-tale', 'Login: User Identification', 'Bypass: Admin Incoming!', 'Guys, listen carefully', 'eXtraOrdinaRy song', 'Bitter herbal liqueur'], 'challenge_category': ['Welcome', 'Beginner', 'Forensics', 'Web', 'PPC', 'PPC', 'PPC', 'Beginner', 'Beginner', 'Beginner', 'Beginner', 'Beginner', 'Beginner', 'Beginner', 'Code analysis', 'Crypto', 'Code analysis', 'Code analysis', 'OSINT', 'OSINT', 'OSINT', 'OSINT', 'Crypto', 'OSINT', 'Stegano', 'Web', 'Stegano', 'PPC', 'Beginner', 'Beginner', 'OSINT', 'Code analysis', 'Stegano', 'OSINT', 'Beginner', 'Forensics', 'Crypto', 'Web', 'Web', 'Stegano', 'Stegano', 'Crypto'], 'challenge_points': ['100', '100', '100', '100', '100', '698', '961', '0', '100', '100', '100', '100', '687', '775', '100', '100', '100', '884', '100', '100', '100', '100', '100', '100', '728', '467', '944', '596', '439', '977', '100', '136', '896', '467', '930', '985', '908', '100', '559', '953', '980', '974'], 'solve_time': ['2025-01-12T23:29:10Z', '2025-01-12T23:31:09Z', '2025-01-13T00:00:02Z', '2025-01-13T00:45:21Z', '2025-01-13T01:13:13Z', '2025-01-13T01:36:21Z', '2025-01-13T02:58:26Z', '2025-01-13T03:19:58Z', '2025-01-13T03:20:17Z', '2025-01-13T03:33:41Z', '2025-01-13T03:36:33Z', '2025-01-13T03:45:36Z', '2025-01-13T03:57:28Z', '2025-01-13T04:11:58Z', '2025-01-13T04:25:09Z', '2025-01-13T04:25:36Z', '2025-01-13T04:32:11Z', '2025-01-13T04:57:25Z', '2025-01-13T05:09:20Z', '2025-01-13T05:14:16Z', '2025-01-13T05:40:49Z', '2025-01-13T06:42:19Z', '2025-01-13T07:45:24Z', '2025-01-13T08:01:53Z', '2025-01-13T08:12:44Z', '2025-01-13T09:45:56Z', '2025-01-13T12:29:25Z', '2025-01-13T12:42:10Z', '2025-01-13T14:00:04Z', '2025-01-13T14:41:25Z', '2025-01-13T15:49:47Z', '2025-01-13T16:37:13Z', '2025-01-13T17:27:00Z', '2025-01-14T05:42:25Z', '2025-01-14T06:29:47Z', '2025-01-14T07:30:58Z', '2025-01-14T08:29:42Z', '2025-01-14T12:53:33Z', '2025-01-14T13:02:54Z', '2025-01-14T13:19:41Z', '2025-01-14T14:56:44Z', '2025-01-14T16:41:52Z']}"
6,15620,Safecloud,"{'challenge_name': ['Welcome', 'Crashme', 'What to do with PPC?', 'Speeding up RSA', 'The Beginning of Cyberwars', 'From 8 to 16', 'Beer & Books', 'Symbol', 'City sculpture', 'APT', 'Bel_money (part_1)', 'RSA for 9+', 'Ransom', 'Virus.BY', '20 nickel + 4 quarter = 2 bucks', 'Product manager', 'Landscape', 'Username', 'My favorite reindeer', 'Your prize', 'Bel_money (part_2)', 'My best regards', 'Broken QR', 'Sonet 97', 'The hacker sent', 'Only +', 'Admin', 'Secret sharing', 'Terms of Use', 'Running in a circle', 'Bel_money_(part_3)', 'Whose IP ?', 'Winter fairy OTP-tale', 'Pain', 'Login: User Identification', 'Bypass: Admin Incoming!', 'Feedback Form', 'Favorite messenger', 'Guys, listen carefully', 'Bitter herbal liqueur'], 'challenge_category': ['Welcome', 'Beginner', 'Beginner', 'Crypto', 'OSINT', 'Code analysis', 'OSINT', 'Beginner', 'Beginner', 'OSINT', 'Beginner', 'Beginner', 'OSINT', 'OSINT', 'PPC', 'Web', 'Stegano', 'Code analysis', 'Beginner', 'Code analysis', 'Forensics', 'PPC', 'Beginner', 'Stegano', 'Crypto', 'Code analysis', 'Web', 'PPC', 'Beginner', 'Beginner', 'Forensics', 'OSINT', 'Crypto', 'Stegano', 'Web', 'Web', 'Welcome', 'Forensics', 'Stegano', 'Crypto'], 'challenge_points': ['100', '100', '0', '100', '100', '100', '100', '100', '100', '100', '100', '687', '100', '100', '698', '100', '728', '100', '775', '884', '100', '100', '100', '896', '100', '136', '467', '596', '439', '977', '991', '100', '908', '944', '100', '559', '100', '908', '953', '974'], 'solve_time': ['2025-01-12T17:02:44Z', '2025-01-12T17:13:12Z', '2025-01-12T17:13:28Z', '2025-01-12T17:29:20Z', '2025-01-12T17:44:20Z', '2025-01-12T17:55:05Z', '2025-01-12T18:03:05Z', '2025-01-12T18:12:41Z', '2025-01-12T18:21:02Z', '2025-01-12T18:33:42Z', '2025-01-12T18:37:40Z', '2025-01-12T18:50:36Z', '2025-01-12T18:59:41Z', '2025-01-12T20:11:07Z', '2025-01-12T20:42:07Z', '2025-01-12T20:46:06Z', '2025-01-12T21:00:34Z', '2025-01-12T21:05:31Z', '2025-01-12T21:33:33Z', '2025-01-12T22:27:44Z', '2025-01-12T22:36:51Z', '2025-01-12T23:43:46Z', '2025-01-12T23:58:38Z', '2025-01-13T01:13:33Z', '2025-01-13T04:12:21Z', '2025-01-13T09:32:02Z', '2025-01-13T10:23:11Z', '2025-01-13T18:04:17Z', '2025-01-13T18:07:10Z', '2025-01-13T18:16:23Z', '2025-01-14T04:02:06Z', '2025-01-14T04:23:13Z', '2025-01-14T06:06:25Z', '2025-01-14T07:32:59Z', '2025-01-14T12:47:47Z', '2025-01-14T12:56:49Z', '2025-01-14T14:16:33Z', '2025-01-14T14:30:26Z', '2025-01-14T14:45:37Z', '2025-01-14T16:38:19Z']}"
7,15493,TheNaysayers,"{'challenge_name': ['Welcome', 'From 8 to 16', 'The hacker sent', 'Product manager', 'Admin', 'What to do with PPC?', 'Crashme', 'Bel_money (part_1)', 'Symbol', 'Speeding up RSA', 'Leak', 'My best regards', 'APT', 'Secret sharing', 'Virus.BY', '20 nickel + 4 quarter = 2 bucks', 'Pain', 'Ransom', 'The Beginning of Cyberwars', 'Landscape', 'Sonet 97', 'Church', 'Winter fairy OTP-tale', 'Whose IP ?', 'Beer & Books', 'Bitter herbal liqueur', 'Login: User Identification', 'Uphill task', 'Bypass: Admin Incoming!', 'My favorite reindeer', 'Favorite messenger', 'Feedback Form', 'Cipher without a key', 'Running in a circle', 'Bel_money_(part_3)'], 'challenge_category': ['Welcome', 'Code analysis', 'Crypto', 'Web', 'Web', 'Beginner', 'Beginner', 'Beginner', 'Beginner', 'Crypto', 'Forensics', 'PPC', 'OSINT', 'PPC', 'OSINT', 'PPC', 'Stegano', 'OSINT', 'OSINT', 'Stegano', 'Stegano', 'OSINT', 'Crypto', 'OSINT', 'OSINT', 'Crypto', 'Web', 'Crypto', 'Web', 'Beginner', 'Forensics', 'Welcome', 'Beginner', 'Beginner', 'Forensics'], 'challenge_points': ['100', '100', '100', '100', '467', '0', '100', '100', '100', '100', '985', '100', '100', '596', '100', '698', '944', '100', '100', '728', '896', '467', '908', '100', '100', '974', '100', '990', '559', '775', '908', '100', '930', '977', '991'], 'solve_time': ['2025-01-13T15:03:48Z', '2025-01-13T15:14:48Z', '2025-01-13T15:21:03Z', '2025-01-13T15:25:13Z', '2025-01-13T15:25:54Z', '2025-01-13T16:01:15Z', '2025-01-13T16:02:03Z', '2025-01-13T16:03:57Z', '2025-01-13T16:07:10Z', '2025-01-13T16:08:57Z', '2025-01-13T17:35:44Z', '2025-01-14T08:41:12Z', '2025-01-14T09:04:18Z', '2025-01-14T09:04:57Z', '2025-01-14T09:29:02Z', '2025-01-14T09:32:02Z', '2025-01-14T09:37:31Z', '2025-01-14T09:44:25Z', '2025-01-14T09:54:31Z', '2025-01-14T10:08:15Z', '2025-01-14T10:32:10Z', '2025-01-14T11:13:24Z', '2025-01-14T11:50:30Z', '2025-01-14T12:05:39Z', '2025-01-14T12:22:30Z', '2025-01-14T12:34:42Z', '2025-01-14T12:36:28Z', '2025-01-14T12:43:35Z', '2025-01-14T13:02:03Z', '2025-01-14T13:04:04Z', '2025-01-14T13:23:49Z', '2025-01-14T13:25:36Z', '2025-01-14T13:46:11Z', '2025-01-14T15:23:23Z', '2025-01-14T16:59:41Z']}"
8,15285,MindCrafters,"{'challenge_name': ['Welcome', 'Crashme', 'Whose IP ?', 'What to do with PPC?', 'Symbol', 'Admin', 'From 8 to 16', 'Product manager', 'City sculpture', 'The Beginning of Cyberwars', 'Bel_money (part_1)', 'Username', 'Beer & Books', 'APT', 'Bel_money (part_2)', 'RSA for 9+', 'Ransom', 'Broken QR', 'Speeding up RSA', 'The hacker sent', 'My best regards', 'Only +', '20 nickel + 4 quarter = 2 bucks', 'My favorite reindeer', 'Virus.BY', 'Favorite messenger', 'Church', 'Secret sharing', 'Pain', 'Terms of Use', 'Your prize', 'Barcode attack', 'Guys, listen carefully', 'Login: User Identification', 'Bypass: Admin Incoming!', 'Feedback Form', 'Sonet 97', 'Winter fairy OTP-tale', 'Cipher without a key', 'Running in a circle'], 'challenge_category': ['Welcome', 'Beginner', 'OSINT', 'Beginner', 'Beginner', 'Web', 'Code analysis', 'Web', 'Beginner', 'OSINT', 'Beginner', 'Code analysis', 'OSINT', 'OSINT', 'Forensics', 'Beginner', 'OSINT', 'Beginner', 'Crypto', 'Crypto', 'PPC', 'Code analysis', 'PPC', 'Beginner', 'OSINT', 'Forensics', 'OSINT', 'PPC', 'Stegano', 'Beginner', 'Code analysis', 'PPC', 'Stegano', 'Web', 'Web', 'Welcome', 'Stegano', 'Crypto', 'Beginner', 'Beginner'], 'challenge_points': ['100', '100', '100', '0', '100', '467', '100', '100', '100', '100', '100', '100', '100', '100', '100', '687', '100', '100', '100', '100', '100', '136', '698', '775', '100', '908', '467', '596', '944', '439', '884', '961', '953', '100', '559', '100', '896', '908', '930', '977'], 'solve_time': ['2025-01-12T17:00:14Z', '2025-01-12T17:02:44Z', '2025-01-12T17:03:31Z', '2025-01-12T17:04:20Z', '2025-01-12T17:04:26Z', '2025-01-12T17:05:15Z', '2025-01-12T17:10:24Z', '2025-01-12T17:10:25Z', '2025-01-12T17:17:54Z', '2025-01-12T17:41:32Z', '2025-01-12T17:50:05Z', '2025-01-12T17:50:11Z', '2025-01-12T18:05:49Z', '2025-01-12T18:14:50Z', '2025-01-12T18:23:27Z', '2025-01-12T18:26:49Z', '2025-01-12T19:11:17Z', '2025-01-12T19:28:20Z', '2025-01-12T20:49:57Z', '2025-01-12T20:59:10Z', '2025-01-12T22:14:14Z', '2025-01-13T00:34:41Z', '2025-01-13T01:00:28Z', '2025-01-13T07:43:06Z', '2025-01-13T08:53:32Z', '2025-01-13T09:09:41Z', '2025-01-13T09:27:04Z', '2025-01-13T12:02:18Z', '2025-01-13T16:28:07Z', '2025-01-13T19:21:39Z', '2025-01-13T20:55:40Z', '2025-01-14T00:43:27Z', '2025-01-14T12:13:08Z', '2025-01-14T12:31:23Z', '2025-01-14T12:40:29Z', '2025-01-14T13:30:33Z', '2025-01-14T13:32:14Z', '2025-01-14T13:36:23Z', '2025-01-14T15:58:22Z', '2025-01-14T16:30:44Z']}"
9,14296,SomeShiftsHappen,"{'challenge_name': ['What to do with PPC?', 'Welcome', 'Product manager', 'RSA for 9+', 'Speeding up RSA', 'City sculpture', 'From 8 to 16', 'Beer & Books', 'Crashme', 'The Beginning of Cyberwars', 'Whose IP ?', 'Winter fairy OTP-tale', 'The hacker sent', 'Bel_money (part_1)', 'Symbol', 'Broken QR', 'Ransom', 'Virus.BY', 'Secret sharing', 'Bel_money (part_2)', '20 nickel + 4 quarter = 2 bucks', 'My best regards', 'APT', 'Church', 'Only +', 'Sonet 97', 'Admin', 'Cipher without a key', 'Terms of Use', 'Running in a circle', 'Pain', 'Login: User Identification', 'Bypass: Admin Incoming!', 'eXtraOrdinaRy song', 'Your prize', 'Guys, listen carefully', 'Feedback Form', 'My favorite reindeer'], 'challenge_category': ['Beginner', 'Welcome', 'Web', 'Beginner', 'Crypto', 'Beginner', 'Code analysis', 'OSINT', 'Beginner', 'OSINT', 'OSINT', 'Crypto', 'Crypto', 'Beginner', 'Beginner', 'Beginner', 'OSINT', 'OSINT', 'PPC', 'Forensics', 'PPC', 'PPC', 'OSINT', 'OSINT', 'Code analysis', 'Stegano', 'Web', 'Beginner', 'Beginner', 'Beginner', 'Stegano', 'Web', 'Web', 'Stegano', 'Code analysis', 'Stegano', 'Welcome', 'Beginner'], 'challenge_points': ['0', '100', '100', '687', '100', '100', '100', '100', '100', '100', '100', '908', '100', '100', '100', '100', '100', '100', '596', '100', '698', '100', '100', '467', '136', '896', '467', '930', '439', '977', '944', '100', '559', '980', '884', '953', '100', '775'], 'solve_time': ['2025-01-12T17:01:03Z', '2025-01-12T17:23:31Z', '2025-01-12T17:28:45Z', '2025-01-12T17:38:47Z', '2025-01-12T17:54:43Z', '2025-01-12T18:27:43Z', '2025-01-12T19:04:06Z', '2025-01-12T19:12:51Z', '2025-01-12T19:23:42Z', '2025-01-12T19:25:39Z', '2025-01-12T19:35:14Z', '2025-01-12T22:03:19Z', '2025-01-12T22:15:45Z', '2025-01-12T22:21:28Z', '2025-01-12T22:28:53Z', '2025-01-13T11:49:49Z', '2025-01-13T12:48:08Z', '2025-01-13T12:56:36Z', '2025-01-13T13:37:14Z', '2025-01-13T17:37:02Z', '2025-01-13T18:14:01Z', '2025-01-13T18:31:57Z', '2025-01-13T18:49:30Z', '2025-01-13T18:59:19Z', '2025-01-13T19:44:48Z', '2025-01-13T21:43:58Z', '2025-01-13T22:21:39Z', '2025-01-14T10:19:57Z', '2025-01-14T11:02:59Z', '2025-01-14T12:09:21Z', '2025-01-14T12:34:47Z', '2025-01-14T13:13:41Z', '2025-01-14T13:28:01Z', '2025-01-14T13:38:48Z', '2025-01-14T14:31:05Z', '2025-01-14T14:41:25Z', '2025-01-14T14:41:57Z', '2025-01-14T14:56:50Z']}"
