points,name,challenge
3783,0bug,"{'challenge_name': ['Unwanted Meow', 'The DCM Meta', 'Feedback', 'Death Star 2.0', 'Credentials', 'Gentleman', 'Bank Vaults', ""Rick'S Algorithm"", 'Dungeons and Naga', 'I Cant Manipulate People', 'Guess it'], 'challenge_category': ['Forensic', 'Misc', 'Feedback', 'Blockchain', 'Crypto', 'Blockchain', 'Blockchain', 'Crypto', 'Blockchain', 'Forensic', 'Blockchain'], 'challenge_points': ['328', '310', '94', '497', '50', '499', '499', '477', '495', '50', '484'], 'solve_time': ['2024-12-28T15:44:29.419624Z', '2024-12-28T15:00:06.282840Z', '2024-12-28T13:19:42.111064Z', '2024-12-28T12:08:24.238833Z', '2024-12-28T11:39:35.831629Z', '2024-12-28T09:17:11.787694Z', '2024-12-28T04:51:56.657799Z', '2024-12-27T18:09:04.849463Z', '2024-12-27T16:58:24.258881Z', '2024-12-27T16:49:50.115128Z', '2024-12-27T16:23:12.512081Z']}"
3726,GHOSTSEC,"{'challenge_name': ['Tricky Malware', 'Feedback', 'The DCM Meta', 'Unwanted Meow', 'World 3', 'Christmas GIFt', 'Credentials', 'World 2', 'World 1', 'Oh Man', 'I Cant Manipulate People', 'Invisible Ink'], 'challenge_category': ['Forensic', 'Feedback', 'Misc', 'Forensic', 'Game', 'Misc', 'Crypto', 'Game', 'Game', 'Forensic', 'Forensic', 'Misc'], 'challenge_points': ['481', '94', '310', '328', '498', '94', '50', '498', '490', '445', '50', '388'], 'solve_time': ['2024-12-28T14:03:45.371951Z', '2024-12-28T13:24:23.143388Z', '2024-12-28T11:21:53.648741Z', '2024-12-28T09:04:30.594715Z', '2024-12-28T08:24:00.339658Z', '2024-12-28T07:41:11.669084Z', '2024-12-28T07:29:05.921067Z', '2024-12-28T04:12:00.127157Z', '2024-12-28T00:06:06.757500Z', '2024-12-27T20:49:32.706883Z', '2024-12-27T17:12:05.299966Z', '2024-12-27T17:02:17.442714Z']}"
3690,0M3G4_SQU4D,"{'challenge_name': ['Tricky Malware', 'Feedback', 'Unwanted Meow', 'The DCM Meta', 'Christmas GIFt', 'Credentials', 'Invisible Ink', 'Oh Man', 'Sudoku', 'Stones', ""Rick'S Algorithm"", 'I Cant Manipulate People'], 'challenge_category': ['Forensic', 'Feedback', 'Forensic', 'Misc', 'Misc', 'Crypto', 'Misc', 'Forensic', 'Reverse', 'Reverse', 'Crypto', 'Forensic'], 'challenge_points': ['481', '94', '328', '310', '94', '50', '388', '445', '492', '481', '477', '50'], 'solve_time': ['2024-12-28T14:49:00.580349Z', '2024-12-28T13:21:11.099496Z', '2024-12-28T12:39:27.606912Z', '2024-12-28T12:24:25.543553Z', '2024-12-28T11:57:21.283215Z', '2024-12-28T11:33:35.371894Z', '2024-12-28T01:18:44.518017Z', '2024-12-27T23:49:36.913050Z', '2024-12-27T23:27:24.935149Z', '2024-12-27T20:09:57.548274Z', '2024-12-27T20:02:16.970545Z', '2024-12-27T16:16:38.627847Z']}"
3245,Team Storm,"{'challenge_name': ['Feedback', 'The DCM Meta', 'World 2', 'World 3', 'World 1', 'Unwanted Meow', 'Credentials', 'Christmas GIFt', 'Invisible Ink', 'Oh Man', 'I Cant Manipulate People'], 'challenge_category': ['Feedback', 'Misc', 'Game', 'Game', 'Game', 'Forensic', 'Crypto', 'Misc', 'Misc', 'Forensic', 'Forensic'], 'challenge_points': ['94', '310', '498', '498', '490', '328', '50', '94', '388', '445', '50'], 'solve_time': ['2024-12-28T14:16:44.457693Z', '2024-12-28T12:39:02.658741Z', '2024-12-28T12:04:16.603114Z', '2024-12-28T11:43:29.862915Z', '2024-12-28T11:37:05.681222Z', '2024-12-28T11:34:36.327764Z', '2024-12-28T10:33:21.071219Z', '2024-12-28T05:07:49.772973Z', '2024-12-28T05:03:06.918988Z', '2024-12-28T03:28:17.198864Z', '2024-12-27T19:11:44.244297Z']}"
3228,sk1d_s3c,"{'challenge_name': ['Feedback', 'Christmas GIFt', 'Invisible Ink', 'Unwanted Meow', 'World 1', 'Credentials', 'Stones', 'World 2', 'The DCM Meta', 'Oh Man', 'I Cant Manipulate People'], 'challenge_category': ['Feedback', 'Misc', 'Misc', 'Forensic', 'Game', 'Crypto', 'Reverse', 'Game', 'Misc', 'Forensic', 'Forensic'], 'challenge_points': ['94', '94', '388', '328', '490', '50', '481', '498', '310', '445', '50'], 'solve_time': ['2024-12-28T15:56:52.383730Z', '2024-12-28T15:56:14.531331Z', '2024-12-28T12:26:11.254223Z', '2024-12-28T12:25:51.584522Z', '2024-12-28T12:24:48.067917Z', '2024-12-28T12:24:24.135394Z', '2024-12-28T12:23:53.548492Z', '2024-12-28T12:23:29.550746Z', '2024-12-28T12:23:09.700106Z', '2024-12-28T07:34:55.514590Z', '2024-12-27T18:29:51.451536Z']}"
3217,r3pka,"{'challenge_name': ['Feedback', 'The DCM Meta', 'Unwanted Meow', 'Christmas GIFt', 'Credentials', 'Hohoho 3 continue', ""Rick'S Algorithm"", 'Oh Man', 'Invisible Ink', 'I Cant Manipulate People', 'Hohoho 3'], 'challenge_category': ['Feedback', 'Misc', 'Forensic', 'Misc', 'Crypto', 'Crypto', 'Crypto', 'Forensic', 'Misc', 'Forensic', 'Crypto'], 'challenge_points': ['94', '310', '328', '94', '50', '494', '477', '445', '388', '50', '487'], 'solve_time': ['2024-12-28T13:28:07.469101Z', '2024-12-28T13:14:20.225047Z', '2024-12-28T13:09:16.672196Z', '2024-12-28T08:49:31.199134Z', '2024-12-28T06:35:26.489193Z', '2024-12-28T06:21:40.157482Z', '2024-12-28T06:03:55.377588Z', '2024-12-27T22:56:02.086708Z', '2024-12-27T20:26:59.256323Z', '2024-12-27T20:00:56.193009Z', '2024-12-27T19:15:44.146939Z']}"
3213,cmdr,"{'challenge_name': ['Feedback', 'The DCM Meta', 'Credentials', 'Sudoku', 'Christmas GIFt', 'Stones', 'Tricky Malware', 'Unwanted Meow', 'Oh Man', 'I Cant Manipulate People', 'Invisible Ink'], 'challenge_category': ['Feedback', 'Misc', 'Crypto', 'Reverse', 'Misc', 'Reverse', 'Forensic', 'Forensic', 'Forensic', 'Forensic', 'Misc'], 'challenge_points': ['94', '310', '50', '492', '94', '481', '481', '328', '445', '50', '388'], 'solve_time': ['2024-12-28T13:23:12.293043Z', '2024-12-28T11:38:37.503726Z', '2024-12-28T09:27:08.871067Z', '2024-12-28T09:18:32.877357Z', '2024-12-28T08:03:53.917602Z', '2024-12-28T08:00:17.484869Z', '2024-12-28T07:54:29.039202Z', '2024-12-28T07:01:16.139389Z', '2024-12-27T20:04:00.905481Z', '2024-12-27T16:31:38.836857Z', '2024-12-27T16:20:15.596732Z']}"
2923,TeamWithNoMember,"{'challenge_name': ['Christmas GIFt', ""Rick'S Algorithm 2"", 'Unwanted Meow', 'Hohoho 3 continue', 'Credentials', 'Oh Man', 'I Cant Manipulate People', 'Hohoho 3', ""Rick'S Algorithm""], 'challenge_category': ['Misc', 'Crypto', 'Forensic', 'Crypto', 'Crypto', 'Forensic', 'Forensic', 'Crypto', 'Crypto'], 'challenge_points': ['94', '498', '328', '494', '50', '445', '50', '487', '477'], 'solve_time': ['2024-12-28T13:05:11.853342Z', '2024-12-28T12:53:14.191444Z', '2024-12-28T12:40:48.480999Z', '2024-12-28T12:28:33.237945Z', '2024-12-28T11:46:58.392243Z', '2024-12-28T09:36:38.351280Z', '2024-12-28T07:33:16.906359Z', '2024-12-27T17:33:28.045437Z', '2024-12-27T17:07:27.162486Z']}"
2883,JAD,"{'challenge_name': ['Unwanted Meow', 'Feedback', 'Credentials', 'Death Star 2.0', 'Dungeons and Naga', 'Guess it', 'The DCM Meta', 'Christmas GIFt', 'Stones', 'I Cant Manipulate People'], 'challenge_category': ['Forensic', 'Feedback', 'Crypto', 'Blockchain', 'Blockchain', 'Blockchain', 'Misc', 'Misc', 'Reverse', 'Forensic'], 'challenge_points': ['328', '94', '50', '497', '495', '484', '310', '94', '481', '50'], 'solve_time': ['2024-12-28T15:52:04.725281Z', '2024-12-28T15:23:43.267108Z', '2024-12-28T15:19:43.272352Z', '2024-12-28T14:20:36.002189Z', '2024-12-28T14:04:43.985760Z', '2024-12-28T13:45:20.470897Z', '2024-12-28T13:27:59.697878Z', '2024-12-28T13:18:07.485153Z', '2024-12-27T19:37:36.193270Z', '2024-12-27T18:01:44.523647Z']}"
2881,SSM,"{'challenge_name': ['Feedback', 'screenwriter', 'The DCM Meta', 'Christmas GIFt', 'Unwanted Meow', 'Credentials', 'Hohoho 3 continue', 'Hohoho 3', ""Rick'S Algorithm"", 'I Cant Manipulate People'], 'challenge_category': ['Feedback', 'Pwn', 'Misc', 'Misc', 'Forensic', 'Crypto', 'Crypto', 'Crypto', 'Crypto', 'Forensic'], 'challenge_points': ['94', '497', '310', '94', '328', '50', '494', '487', '477', '50'], 'solve_time': ['2024-12-28T14:31:27.904921Z', '2024-12-28T09:25:25.762532Z', '2024-12-28T09:01:20.258352Z', '2024-12-28T08:49:02.797896Z', '2024-12-28T06:57:56.954278Z', '2024-12-28T05:46:09.922500Z', '2024-12-28T01:53:07.166102Z', '2024-12-28T01:50:19.682037Z', '2024-12-28T00:22:54.492108Z', '2024-12-27T16:36:16.958821Z']}"
