Position,points,name,challenge
1,12398,PsychoBash,"{'challenge_name': ['dead_browse 3', 'The Final Showdown', 'Turing Test', 'Cereal Killer 04', 'Killer Curve', 'SkyWave 8: The Phone of Death', 'Deep Pockets', 'SkyWave 7: Bad Handwriting', 'Tri Harder', 'Cereal Killer 03', 'Compromised Data', 'Da Cube!', 'Base of Operations', 'SkyWave 5: Connections', 'The Silver Swan', 'Target List 2', 'Descended from Wolves', 'Missing Pieces', 'Product ID', 'dead_browse 2', ""Let's Meet!"", 'Mal-Where is My Mind 04', 'Electric Soldiers', 'Hidden in Plain Site', 'Target List 1', 'I Have Layers', 'Finding the Source', 'Juggling Too Many Tasks', 'Sleeping (Marble) Beauty', 'SkyWave 4: Longest Run', 'Mal-Where is My Mind 03', 'Mal-Where is My Mind 02', 'Mal-Where is My Mind 01', 'Mal-Where is My Mind 00', 'Logical Left and Rational Right', 'Suspicious Sender', 'Password', 'Syncopated Beat', 'Eavesdropper', 'System Information', 'Drink Up', 'Under Pressure', 'Send It', 'SkyWave 3: Rabbit Ears', 'Yalonda', 'Mind Your Surroundings', 'Cogs in the Machine', ""She's Got Issues"", 'Image of the Beast', 'Missing Persons', 'SkyWave 9: Updates', 'Cereal Killer 02', 'Wild Wild West', 'Short-Term', 'Describe Your Perfect Day', 'Something in the Dark', 'Landing Zone', 'Compromised Immune System', 'Ides-le Talk', 'Big Fish', 'Is This Vul-ner-ble?', 'Bad Processes', 'Right Time', 'Winning Factors', 'dead_browse 1', 'Cereal Killer 05', 'Discreet Logging', 'Cereal Killer 01', 'Unusual Exfiltration', 'Cup of Compromised Joe', 'Price Check', 'Offsite Targets', 'Let Me In', 'SkyWave 2: Trifecta', 'SkyWave 1: High Tower', 'Social Pressure', 'Data Breach', 'Starter 2', 'Starter 1'], 'challenge_category': ['dead_browse', 'The Chase', 'Cryptography', 'Cereal Killer', 'Cryptography', 'SkyWave', 'Phantom Operators', 'SkyWave', 'Steganography', 'Cereal Killer', 'TrendyTrove', 'Cryptography', 'The Chase', 'SkyWave', 'Programming', 'Web', 'Steganography', 'Programming', 'Phantom Operators', 'dead_browse', 'OSINT', 'Mal-Where is My Mind', 'Steganography', 'OSINT', 'Web', 'The Chase', 'The Chase', 'Cereal Killer', 'Cryptography', 'SkyWave', 'Mal-Where is My Mind', 'Mal-Where is My Mind', 'Mal-Where is My Mind', 'Mal-Where is My Mind', 'Cryptography', 'Phantom Operators', 'Phantom Operators', 'Steganography', 'Hostbusters', 'Phantom Operators', 'Cryptography', 'Hostbusters', 'Hostbusters', 'SkyWave', 'TrendyTrove', 'Hostbusters', 'Cryptography', 'Cereal Killer', 'Cereal Killer', 'OSINT', 'SkyWave', 'Cereal Killer', 'Traffic Analysis', 'Hostbusters', 'The Chase', 'Steganography', 'Hostbusters', 'OSINT', 'Cryptography', 'Phantom Operators', 'The Chase', 'Phantom Operators', 'Phantom Operators', 'Programming', 'dead_browse', 'Cereal Killer', 'Cryptography', 'Cereal Killer', 'Traffic Analysis', 'OSINT', 'Steganography', 'Steganography', 'TrendyTrove', 'SkyWave', 'SkyWave', 'Cryptography', 'Traffic Analysis', 'Starter', 'Starter'], 'challenge_points': ['400', '400', '150', '500', '450', '400', '200', '30', '450', '500', '300', '100', '350', '200', '300', '250', '350', '10', '80', '300', '200', '500', '400', '125', '250', '250', '100', '500', '75', '120', '200', '100', '50', '30', '10', '15', '10', '100', '75', '100', '200', '350', '400', '80', '100', '25', '250', '25', '100', '300', '30', '250', '50', '15', '100', '30', '5', '25', '15', '10', '50', '30', '15', '50', '100', '200', '150', '25', '250', '20', '100', '25', '15', '15', '5', '30', '25', '2', '1'], 'solve_time': ['2024-10-19T23:19:58.632503Z', '2024-10-19T22:59:38.739388Z', '2024-10-19T22:32:37.095380Z', '2024-10-19T22:08:53.992482Z', '2024-10-19T21:58:00.038930Z', '2024-10-19T21:25:44.279465Z', '2024-10-19T21:21:21.523992Z', '2024-10-19T21:04:02.088619Z', '2024-10-19T20:08:42.479660Z', '2024-10-19T19:32:24.324158Z', '2024-10-19T18:02:16.363200Z', '2024-10-19T17:26:14.549495Z', '2024-10-19T16:25:03.126115Z', '2024-10-19T16:09:33.408264Z', '2024-10-19T16:02:52.699219Z', '2024-10-19T15:54:38.439604Z', '2024-10-19T15:38:48.583288Z', '2024-10-19T15:16:37.354136Z', '2024-10-19T15:09:39.193697Z', '2024-10-19T13:55:28.958597Z', '2024-10-19T13:53:02.381283Z', '2024-10-19T13:13:38.107485Z', '2024-10-19T12:55:48.460945Z', '2024-10-19T12:48:45.544774Z', '2024-10-19T12:02:10.531741Z', '2024-10-19T11:09:31.214235Z', '2024-10-19T10:36:22.180141Z', '2024-10-19T10:12:35.486810Z', '2024-10-19T06:31:57.160500Z', '2024-10-19T00:08:35.807454Z', '2024-10-18T23:31:45.742912Z', '2024-10-18T23:31:21.980923Z', '2024-10-18T23:23:35.260357Z', '2024-10-18T23:20:22.227877Z', '2024-10-18T23:17:36.166150Z', '2024-10-18T23:13:14.426522Z', '2024-10-18T23:11:42.482324Z', '2024-10-18T23:10:13.700770Z', '2024-10-18T22:50:13.936739Z', '2024-10-18T22:45:56.873193Z', '2024-10-18T22:42:31.558761Z', '2024-10-18T22:32:36.401105Z', '2024-10-18T22:16:55.959782Z', '2024-10-18T22:03:51.586110Z', '2024-10-18T21:42:37.542026Z', '2024-10-18T21:24:25.801671Z', '2024-10-18T21:16:58.895925Z', '2024-10-18T20:41:18.632827Z', '2024-10-18T20:41:05.110888Z', '2024-10-18T20:32:44.776980Z', '2024-10-18T19:20:42.831772Z', '2024-10-18T18:32:19.673359Z', '2024-10-18T18:23:23.804093Z', '2024-10-18T18:18:38.757833Z', '2024-10-18T17:44:31.152001Z', '2024-10-18T17:31:00.883242Z', '2024-10-18T17:19:20.310834Z', '2024-10-18T17:12:22.081015Z', '2024-10-18T17:09:35.438324Z', '2024-10-18T17:09:32.221282Z', '2024-10-18T17:04:28.423448Z', '2024-10-18T16:44:14.486235Z', '2024-10-18T16:39:50.815322Z', '2024-10-18T16:15:30.908198Z', '2024-10-18T15:49:00.743213Z', '2024-10-18T15:36:23.312929Z', '2024-10-18T15:25:38.791390Z', '2024-10-18T15:03:50.680710Z', '2024-10-18T14:58:52.333237Z', '2024-10-18T14:57:08.571401Z', '2024-10-18T14:44:53.938438Z', '2024-10-18T14:40:49.499511Z', '2024-10-18T14:34:36.537302Z', '2024-10-18T14:19:26.140885Z', '2024-10-18T14:14:50.750479Z', '2024-10-18T14:13:52.123296Z', '2024-10-18T14:08:16.813909Z', '2024-10-18T14:06:11.350031Z', '2024-10-18T14:00:14.467569Z']}"
2,11953,dcua,"{'challenge_name': ['Cereal Killer 04', 'Killer Curve', 'SkyWave 8: The Phone of Death', 'Target List 2', 'Deep Pockets', 'SkyWave 7: Bad Handwriting', 'Turing Test', 'Compromised Data', 'The Final Showdown', 'Da Cube!', 'Base of Operations', 'SkyWave 5: Connections', 'dead_browse 3', 'The Silver Swan', 'Cereal Killer 03', 'Descended from Wolves', 'Missing Pieces', 'Product ID', 'Discreet Logging', 'Sleeping (Marble) Beauty', 'I Have Layers', 'Electric Soldiers', 'Hidden in Plain Site', 'Drink Up', 'The Novel Idea', 'Mal-Where is My Mind 04', 'Syncopated Beat', 'Juggling Too Many Tasks', 'SkyWave 4: Longest Run', 'Mal-Where is My Mind 03', 'Mal-Where is My Mind 02', 'Mal-Where is My Mind 01', 'Mal-Where is My Mind 00', 'Suspicious Sender', 'Password', 'Under Pressure', 'Logical Left and Rational Right', 'Send It', 'Cogs in the Machine', 'Eavesdropper', 'dead_browse 2', 'Target List 1', 'Mind Your Surroundings', ""She's Got Issues"", 'Cereal Killer 02', 'SkyWave 9: Updates', 'SkyWave 3: Rabbit Ears', 'Finding the Source', 'Missing Persons', 'Wild Wild West', 'Describe Your Perfect Day', 'Short-Term', 'Is This Vul-ner-ble?', 'Big Fish', 'System Information', 'Image of the Beast', 'Yalonda', 'Something in the Dark', 'Landing Zone', 'Ides-le Talk', 'Bad Processes', ""Let's Meet!"", 'Right Time', 'dead_browse 1', 'Winning Factors', 'SkyWave 2: Trifecta', 'Cereal Killer 01', 'Let Me In', 'Unusual Exfiltration', 'Cup of Compromised Joe', 'Compromised Immune System', 'Offsite Targets', 'Cereal Killer 05', 'Price Check', 'SkyWave 1: High Tower', 'Social Pressure', 'Data Breach', 'Starter 2', 'Starter 1'], 'challenge_category': ['Cereal Killer', 'Cryptography', 'SkyWave', 'Web', 'Phantom Operators', 'SkyWave', 'Cryptography', 'TrendyTrove', 'The Chase', 'Cryptography', 'The Chase', 'SkyWave', 'dead_browse', 'Programming', 'Cereal Killer', 'Steganography', 'Programming', 'Phantom Operators', 'Cryptography', 'Cryptography', 'The Chase', 'Steganography', 'OSINT', 'Cryptography', 'Mal-Where is My Mind', 'Mal-Where is My Mind', 'Steganography', 'Cereal Killer', 'SkyWave', 'Mal-Where is My Mind', 'Mal-Where is My Mind', 'Mal-Where is My Mind', 'Mal-Where is My Mind', 'Phantom Operators', 'Phantom Operators', 'Hostbusters', 'Cryptography', 'Hostbusters', 'Cryptography', 'Hostbusters', 'dead_browse', 'Web', 'Hostbusters', 'Cereal Killer', 'Cereal Killer', 'SkyWave', 'SkyWave', 'The Chase', 'OSINT', 'Traffic Analysis', 'The Chase', 'Hostbusters', 'The Chase', 'Phantom Operators', 'Phantom Operators', 'Cereal Killer', 'TrendyTrove', 'Steganography', 'Hostbusters', 'Cryptography', 'Phantom Operators', 'OSINT', 'Phantom Operators', 'dead_browse', 'Programming', 'SkyWave', 'Cereal Killer', 'TrendyTrove', 'Traffic Analysis', 'OSINT', 'OSINT', 'Steganography', 'Cereal Killer', 'Steganography', 'SkyWave', 'Cryptography', 'Traffic Analysis', 'Starter', 'Starter'], 'challenge_points': ['500', '450', '400', '250', '200', '30', '150', '300', '400', '100', '350', '200', '400', '300', '500', '350', '10', '80', '150', '75', '250', '400', '125', '200', '5', '500', '100', '500', '120', '200', '100', '50', '30', '15', '10', '350', '10', '400', '250', '75', '300', '250', '25', '25', '250', '30', '80', '100', '300', '50', '100', '15', '50', '10', '100', '100', '100', '30', '5', '15', '30', '200', '15', '100', '50', '15', '25', '15', '250', '20', '25', '25', '200', '100', '5', '30', '25', '2', '1'], 'solve_time': ['2024-10-19T23:39:35.524566Z', '2024-10-19T23:09:08.128042Z', '2024-10-19T22:51:21.184748Z', '2024-10-19T21:21:30.711235Z', '2024-10-19T21:07:36.479551Z', '2024-10-19T21:01:53.204123Z', '2024-10-19T20:17:58.341472Z', '2024-10-19T19:15:20.891378Z', '2024-10-19T18:07:17.513578Z', '2024-10-19T17:38:20.891084Z', '2024-10-19T17:21:59.609396Z', '2024-10-19T16:39:26.368372Z', '2024-10-19T16:35:51.756185Z', '2024-10-19T16:04:22.035281Z', '2024-10-19T15:57:58.516887Z', '2024-10-19T15:34:14.197044Z', '2024-10-19T15:08:11.884584Z', '2024-10-19T15:06:33.742758Z', '2024-10-19T14:42:41.772632Z', '2024-10-19T13:31:57.607032Z', '2024-10-19T13:14:44.448070Z', '2024-10-19T12:39:08.816036Z', '2024-10-19T11:58:45.643142Z', '2024-10-19T02:13:39.083189Z', '2024-10-19T01:34:01.806023Z', '2024-10-19T01:25:08.807914Z', '2024-10-19T01:06:24.549462Z', '2024-10-19T00:47:34.959943Z', '2024-10-19T00:18:01.440274Z', '2024-10-18T23:54:59.477256Z', '2024-10-18T23:43:26.517488Z', '2024-10-18T23:35:56.548816Z', '2024-10-18T23:29:46.128431Z', '2024-10-18T23:25:20.132827Z', '2024-10-18T23:16:27.168309Z', '2024-10-18T23:15:05.672142Z', '2024-10-18T23:09:42.589240Z', '2024-10-18T23:05:49.410081Z', '2024-10-18T23:03:42.569982Z', '2024-10-18T22:48:29.598570Z', '2024-10-18T22:34:43.084223Z', '2024-10-18T22:19:58.355040Z', '2024-10-18T21:50:24.497216Z', '2024-10-18T21:05:16.975428Z', '2024-10-18T21:04:09.985051Z', '2024-10-18T19:37:20.331034Z', '2024-10-18T19:35:46.954992Z', '2024-10-18T19:16:17.877977Z', '2024-10-18T19:02:51.993115Z', '2024-10-18T18:22:00.945915Z', '2024-10-18T18:11:35.815290Z', '2024-10-18T18:08:27.311858Z', '2024-10-18T17:43:43.518967Z', '2024-10-18T17:30:28.875006Z', '2024-10-18T17:26:28.245476Z', '2024-10-18T17:26:04.719018Z', '2024-10-18T17:15:13.068305Z', '2024-10-18T17:10:09.887501Z', '2024-10-18T17:08:08.685069Z', '2024-10-18T17:06:41.934950Z', '2024-10-18T16:49:42.354626Z', '2024-10-18T16:32:08.357941Z', '2024-10-18T16:25:21.301101Z', '2024-10-18T16:19:22.753479Z', '2024-10-18T16:09:10.784131Z', '2024-10-18T15:39:03.974692Z', '2024-10-18T15:13:42.697717Z', '2024-10-18T15:13:40.225755Z', '2024-10-18T14:58:41.971852Z', '2024-10-18T14:51:13.607311Z', '2024-10-18T14:49:37.752343Z', '2024-10-18T14:37:04.270462Z', '2024-10-18T14:36:47.031763Z', '2024-10-18T14:19:44.006599Z', '2024-10-18T14:12:21.972029Z', '2024-10-18T14:08:29.026924Z', '2024-10-18T14:06:16.864691Z', '2024-10-18T14:02:44.431741Z', '2024-10-18T14:00:16.522671Z']}"
3,11523,UofTCTF,"{'challenge_name': ['(4^2)*(4^2)', 'Electric Soldiers', 'SkyWave 8: The Phone of Death', 'Da Cube!', 'Deep Pockets', 'SkyWave 7: Bad Handwriting', 'Turing Test', 'Tri Harder', 'dead_browse 3', 'Compromised Data', 'Killer Curve', 'The Silver Swan', 'Cereal Killer 03', 'Descended from Wolves', 'Product ID', 'SkyWave 6: Handoff', 'SkyWave 5: Connections', 'Target List 2', 'Missing Pieces', 'Drink Up', 'Hidden in Plain Site', 'Juggling Too Many Tasks', 'I Have Layers', 'Missing Persons', 'Syncopated Beat', 'Sleeping (Marble) Beauty', 'Suspicious Sender', 'Password', 'The Novel Idea', 'Mal-Where is My Mind 04', 'Mal-Where is My Mind 03', 'Mal-Where is My Mind 02', 'Mal-Where is My Mind 01', 'Logical Left and Rational Right', 'Mal-Where is My Mind 00', 'SkyWave 4: Longest Run', 'Send It', 'Eavesdropper', 'Under Pressure', 'Finding the Source', 'Mind Your Surroundings', 'Target List 1', 'dead_browse 2', 'SkyWave 3: Rabbit Ears', 'SkyWave 9: Updates', 'Cogs in the Machine', ""She's Got Issues"", 'Image of the Beast', 'Cereal Killer 02', 'Short-Term', 'Landing Zone', 'Describe Your Perfect Day', 'Wild Wild West', 'Something in the Dark', 'Yalonda', 'System Information', 'Ides-le Talk', 'Big Fish', 'Winning Factors', ""Let's Meet!"", 'Bad Processes', 'Right Time', 'Is This Vul-ner-ble?', 'Compromised Immune System', 'Discreet Logging', 'Price Check', 'dead_browse 1', 'Offsite Targets', 'Cup of Compromised Joe', 'Unusual Exfiltration', 'Cereal Killer 05', 'Cereal Killer 01', 'SkyWave 2: Trifecta', 'SkyWave 1: High Tower', 'Let Me In', 'Social Pressure', 'Data Breach', 'Starter 2', 'Starter 1'], 'challenge_category': ['Cryptography', 'Steganography', 'SkyWave', 'Cryptography', 'Phantom Operators', 'SkyWave', 'Cryptography', 'Steganography', 'dead_browse', 'TrendyTrove', 'Cryptography', 'Programming', 'Cereal Killer', 'Steganography', 'Phantom Operators', 'SkyWave', 'SkyWave', 'Web', 'Programming', 'Cryptography', 'OSINT', 'Cereal Killer', 'The Chase', 'OSINT', 'Steganography', 'Cryptography', 'Phantom Operators', 'Phantom Operators', 'Mal-Where is My Mind', 'Mal-Where is My Mind', 'Mal-Where is My Mind', 'Mal-Where is My Mind', 'Mal-Where is My Mind', 'Cryptography', 'Mal-Where is My Mind', 'SkyWave', 'Hostbusters', 'Hostbusters', 'Hostbusters', 'The Chase', 'Hostbusters', 'Web', 'dead_browse', 'SkyWave', 'SkyWave', 'Cryptography', 'Cereal Killer', 'Cereal Killer', 'Cereal Killer', 'Hostbusters', 'Hostbusters', 'The Chase', 'Traffic Analysis', 'Steganography', 'TrendyTrove', 'Phantom Operators', 'Cryptography', 'Phantom Operators', 'Programming', 'OSINT', 'Phantom Operators', 'Phantom Operators', 'The Chase', 'OSINT', 'Cryptography', 'Steganography', 'dead_browse', 'Steganography', 'OSINT', 'Traffic Analysis', 'Cereal Killer', 'Cereal Killer', 'SkyWave', 'SkyWave', 'TrendyTrove', 'Cryptography', 'Traffic Analysis', 'Starter', 'Starter'], 'challenge_points': ['150', '400', '400', '100', '200', '30', '150', '450', '400', '300', '450', '300', '500', '350', '80', '220', '200', '250', '10', '200', '125', '500', '250', '300', '100', '75', '15', '10', '5', '500', '200', '100', '50', '10', '30', '120', '400', '75', '350', '100', '25', '250', '300', '80', '30', '250', '25', '100', '250', '15', '5', '100', '50', '30', '100', '100', '15', '10', '50', '200', '30', '15', '50', '25', '150', '100', '100', '25', '20', '250', '200', '25', '15', '5', '15', '30', '25', '2', '1'], 'solve_time': ['2024-10-19T23:14:13.695239Z', '2024-10-19T23:03:12.760802Z', '2024-10-19T21:45:10.763597Z', '2024-10-19T21:39:54.965803Z', '2024-10-19T21:18:18.237498Z', '2024-10-19T21:03:55.483342Z', '2024-10-19T20:48:16.569190Z', '2024-10-19T20:09:19.616850Z', '2024-10-19T19:44:15.915152Z', '2024-10-19T19:15:28.093166Z', '2024-10-19T17:46:39.511590Z', '2024-10-19T16:32:55.426816Z', '2024-10-19T16:06:32.472859Z', '2024-10-19T16:02:29.878248Z', '2024-10-19T15:30:43.774308Z', '2024-10-19T15:23:28.228241Z', '2024-10-19T15:16:28.257180Z', '2024-10-19T15:04:18.516126Z', '2024-10-19T15:04:06.220958Z', '2024-10-19T13:46:03.453655Z', '2024-10-19T13:30:50.005413Z', '2024-10-19T03:51:37.825277Z', '2024-10-19T02:40:50.621531Z', '2024-10-19T02:28:35.109975Z', '2024-10-19T01:56:11.769244Z', '2024-10-19T01:38:01.868454Z', '2024-10-19T01:29:41.705430Z', '2024-10-19T01:25:04.759308Z', '2024-10-19T01:20:42.753461Z', '2024-10-19T01:15:23.708791Z', '2024-10-18T23:25:48.410313Z', '2024-10-18T23:25:30.360274Z', '2024-10-18T23:24:17.007532Z', '2024-10-18T23:17:20.087104Z', '2024-10-18T23:16:21.811911Z', '2024-10-18T23:14:23.590087Z', '2024-10-18T22:42:43.778955Z', '2024-10-18T22:40:14.147475Z', '2024-10-18T22:27:43.103439Z', '2024-10-18T21:26:13.006268Z', '2024-10-18T21:24:43.491753Z', '2024-10-18T20:46:36.741840Z', '2024-10-18T18:59:27.735014Z', '2024-10-18T18:56:32.249999Z', '2024-10-18T18:52:02.734128Z', '2024-10-18T18:31:12.871101Z', '2024-10-18T18:29:32.283391Z', '2024-10-18T18:25:03.181429Z', '2024-10-18T18:19:00.102217Z', '2024-10-18T18:07:35.967013Z', '2024-10-18T17:58:08.236914Z', '2024-10-18T17:49:21.043781Z', '2024-10-18T17:47:59.271491Z', '2024-10-18T17:21:57.622310Z', '2024-10-18T17:18:19.628636Z', '2024-10-18T17:10:15.992448Z', '2024-10-18T17:10:15.170585Z', '2024-10-18T17:04:36.599684Z', '2024-10-18T15:52:58.683837Z', '2024-10-18T15:48:07.132580Z', '2024-10-18T15:22:41.819090Z', '2024-10-18T15:16:36.447514Z', '2024-10-18T15:09:06.726108Z', '2024-10-18T14:54:23.853407Z', '2024-10-18T14:50:05.452810Z', '2024-10-18T14:47:08.409347Z', '2024-10-18T14:46:38.486155Z', '2024-10-18T14:45:34.838194Z', '2024-10-18T14:43:41.108201Z', '2024-10-18T14:34:22.665258Z', '2024-10-18T14:28:03.701411Z', '2024-10-18T14:20:28.222454Z', '2024-10-18T14:15:00.152193Z', '2024-10-18T14:13:21.085773Z', '2024-10-18T14:11:00.356851Z', '2024-10-18T14:08:13.320944Z', '2024-10-18T14:03:42.277672Z', '2024-10-18T14:02:40.733764Z', '2024-10-18T14:00:15.072902Z']}"
4,11353,RumbleInTheJungle,"{'challenge_name': ['Cereal Killer 04', 'SkyWave 8: The Phone of Death', 'Deep Pockets', 'SkyWave 7: Bad Handwriting', 'Compromised Data', 'The Final Showdown', 'Turing Test', 'Da Cube!', 'dead_browse 3', 'Target List 2', 'Base of Operations', 'The Silver Swan', 'Descended from Wolves', 'Product ID', 'Cereal Killer 03', 'SkyWave 5: Connections', 'Missing Pieces', 'The Novel Idea', 'Target List 1', 'Mal-Where is My Mind 04', 'Hidden in Plain Site', ""Let's Meet!"", 'Electric Soldiers', 'Logical Left and Rational Right', 'Syncopated Beat', 'SkyWave 4: Longest Run', 'I Have Layers', 'SkyWave 3: Rabbit Ears', 'Juggling Too Many Tasks', 'Mal-Where is My Mind 03', 'Mal-Where is My Mind 02', 'Mal-Where is My Mind 01', 'Mal-Where is My Mind 00', 'Suspicious Sender', 'Password', 'Cogs in the Machine', 'Send It', 'Under Pressure', 'Eavesdropper', 'Mind Your Surroundings', 'Missing Persons', 'Something in the Dark', 'Drink Up', 'dead_browse 2', 'SkyWave 9: Updates', 'Short-Term', 'Wild Wild West', ""She's Got Issues"", 'System Information', 'Yalonda', 'Winning Factors', 'Big Fish', 'Image of the Beast', 'Describe Your Perfect Day', 'Cereal Killer 02', 'Finding the Source', 'Ides-le Talk', 'Landing Zone', 'Compromised Immune System', 'Cup of Compromised Joe', 'Bad Processes', 'Right Time', 'Sleeping (Marble) Beauty', 'Unusual Exfiltration', 'Is This Vul-ner-ble?', 'Offsite Targets', 'Let Me In', 'SkyWave 2: Trifecta', 'SkyWave 1: High Tower', 'Price Check', 'Social Pressure', 'dead_browse 1', 'Data Breach', 'Cereal Killer 05', 'Cereal Killer 01', 'Starter 2', 'Starter 1'], 'challenge_category': ['Cereal Killer', 'SkyWave', 'Phantom Operators', 'SkyWave', 'TrendyTrove', 'The Chase', 'Cryptography', 'Cryptography', 'dead_browse', 'Web', 'The Chase', 'Programming', 'Steganography', 'Phantom Operators', 'Cereal Killer', 'SkyWave', 'Programming', 'Mal-Where is My Mind', 'Web', 'Mal-Where is My Mind', 'OSINT', 'OSINT', 'Steganography', 'Cryptography', 'Steganography', 'SkyWave', 'The Chase', 'SkyWave', 'Cereal Killer', 'Mal-Where is My Mind', 'Mal-Where is My Mind', 'Mal-Where is My Mind', 'Mal-Where is My Mind', 'Phantom Operators', 'Phantom Operators', 'Cryptography', 'Hostbusters', 'Hostbusters', 'Hostbusters', 'Hostbusters', 'OSINT', 'Steganography', 'Cryptography', 'dead_browse', 'SkyWave', 'Hostbusters', 'Traffic Analysis', 'Cereal Killer', 'Phantom Operators', 'TrendyTrove', 'Programming', 'Phantom Operators', 'Cereal Killer', 'The Chase', 'Cereal Killer', 'The Chase', 'Cryptography', 'Hostbusters', 'OSINT', 'OSINT', 'Phantom Operators', 'Phantom Operators', 'Cryptography', 'Traffic Analysis', 'The Chase', 'Steganography', 'TrendyTrove', 'SkyWave', 'SkyWave', 'Steganography', 'Cryptography', 'dead_browse', 'Traffic Analysis', 'Cereal Killer', 'Cereal Killer', 'Starter', 'Starter'], 'challenge_points': ['500', '400', '200', '30', '300', '400', '150', '100', '400', '250', '350', '300', '350', '80', '500', '200', '10', '5', '250', '500', '125', '200', '400', '10', '100', '120', '250', '80', '500', '200', '100', '50', '30', '15', '10', '250', '400', '350', '75', '25', '300', '30', '200', '300', '30', '15', '50', '25', '100', '100', '50', '10', '100', '100', '250', '100', '15', '5', '25', '20', '30', '15', '75', '250', '50', '25', '15', '15', '5', '100', '30', '100', '25', '200', '25', '2', '1'], 'solve_time': ['2024-10-19T22:29:35.471958Z', '2024-10-19T21:22:57.827437Z', '2024-10-19T21:09:08.359083Z', '2024-10-19T21:08:04.362785Z', '2024-10-19T19:56:16.543983Z', '2024-10-19T19:16:55.266288Z', '2024-10-19T18:53:46.802721Z', '2024-10-19T18:40:48.969089Z', '2024-10-19T17:30:02.388947Z', '2024-10-19T16:58:49.626180Z', '2024-10-19T16:43:21.219168Z', '2024-10-19T16:27:30.572642Z', '2024-10-19T16:07:36.122933Z', '2024-10-19T15:30:55.562842Z', '2024-10-19T15:23:19.733150Z', '2024-10-19T15:15:32.801820Z', '2024-10-19T15:12:19.542485Z', '2024-10-19T10:11:51.695072Z', '2024-10-19T09:40:09.320379Z', '2024-10-19T09:24:53.070019Z', '2024-10-19T09:20:14.104795Z', '2024-10-19T09:05:04.002312Z', '2024-10-19T08:09:33.514410Z', '2024-10-19T07:40:48.663148Z', '2024-10-19T07:39:31.302460Z', '2024-10-19T07:38:03.530754Z', '2024-10-19T07:26:52.582423Z', '2024-10-19T07:25:10.445567Z', '2024-10-19T07:16:50.793316Z', '2024-10-19T06:28:14.015481Z', '2024-10-19T06:28:04.926801Z', '2024-10-19T06:27:21.707529Z', '2024-10-19T06:21:31.189799Z', '2024-10-18T23:10:45.511516Z', '2024-10-18T23:09:01.524630Z', '2024-10-18T22:33:21.306085Z', '2024-10-18T22:26:39.857357Z', '2024-10-18T22:23:08.284598Z', '2024-10-18T22:20:32.854914Z', '2024-10-18T21:59:33.177207Z', '2024-10-18T21:43:26.959382Z', '2024-10-18T20:46:53.105298Z', '2024-10-18T20:24:07.071707Z', '2024-10-18T20:21:20.431883Z', '2024-10-18T19:46:30.533889Z', '2024-10-18T18:25:32.918623Z', '2024-10-18T18:18:55.876794Z', '2024-10-18T18:10:44.532437Z', '2024-10-18T18:06:36.529022Z', '2024-10-18T17:59:51.801034Z', '2024-10-18T17:47:37.961561Z', '2024-10-18T17:42:40.127762Z', '2024-10-18T17:41:53.519270Z', '2024-10-18T17:38:58.611306Z', '2024-10-18T17:34:20.414795Z', '2024-10-18T17:32:18.555451Z', '2024-10-18T17:31:18.702431Z', '2024-10-18T17:20:33.756790Z', '2024-10-18T16:08:54.992485Z', '2024-10-18T15:56:19.044394Z', '2024-10-18T15:45:44.567072Z', '2024-10-18T15:36:44.439942Z', '2024-10-18T15:34:51.869763Z', '2024-10-18T15:33:33.004983Z', '2024-10-18T15:27:16.224233Z', '2024-10-18T15:19:01.345323Z', '2024-10-18T15:13:59.757169Z', '2024-10-18T15:11:28.092579Z', '2024-10-18T15:09:21.098377Z', '2024-10-18T15:07:37.419328Z', '2024-10-18T15:03:02.235404Z', '2024-10-18T14:54:53.389717Z', '2024-10-18T14:23:52.821174Z', '2024-10-18T14:22:43.583234Z', '2024-10-18T14:10:42.637369Z', '2024-10-18T14:02:08.398797Z', '2024-10-18T14:00:22.812327Z']}"
